"Time.s";"Vocalizing";"Looking";"Head";"Leg";"Hand_L";"Hand_R"
"236";235;"Voc_no";"Look_look";"Head_no";"Leg_no";"Hand_L.no";"Hand_R.gest"
"237";236;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"238";237;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"239";238;"Voc_no";"Look_look";"Head_nod";"Leg_no";"Hand_L.no";"Hand_R.gest"
"240";239;"Voc_no";"Look_look";"Head_nod";"Leg_no";"Hand_L.no";"Hand_R.gest"
"241";240;"Voc_bch";"Look_look";"Head_nod";"Leg_no";"Hand_L.no";"Hand_R.gest"
"242";241;"Voc_bch";"Look_no";"Head_nod";"Leg_no";"Hand_L.no";"Hand_R.gest"
"243";242;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"244";243;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"245";244;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"246";245;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"247";246;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"248";247;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"249";248;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"250";249;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"251";250;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"252";251;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"253";252;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"254";253;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"255";254;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"256";255;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"257";256;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"258";257;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"259";258;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"260";259;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"261";260;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"262";261;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"263";262;"Voc_speak";"Look_look";"Head_other";"Leg_move";"Hand_L.no";"Hand_R.gest"
